CC1CCN(Cc2ccc(NC(=O)c3cc4ccc5cccnc5c4[nH]3)cc2)CC1,0.274
CC(N1C2=CC=C(C(F)(F)F)C=C2)=C(/C=C(C(N/3C4CCCC4)=O)\SC3=N/C5=CC=CC=C5)C=C1C,0.2766666667
CC1=C(/C=C2S/C(NC\2=O)=N\C3=CC=CC=C3)C=C(C)N1C4=NC=CC=C4,0.277
c1ncc2n(c1OC[C@@H](c1cc(c(cc1)F)F)N)c(nn2)c1ccc(cc1)OC(F)F,0.2785
c1(ccccc1)CCCc1cncc2n1c(nn2)c1ccc(cc1)OC(F)F,0.28
c1c(ccc(c1F)F)CNC(c1cncc2n1c(nn2)c1ccc(cc1)OC(F)F)=O,0.28
FC1=C(F)C=CC(CCOC2=CN=CC3=NN=C(C4=CC=C(OC(F)F)C=C4)N32)=C1,0.281
Cc1ccc(cc1)N2C(=O)C3C(C2=O)C4(C(=O)C3(C(=C4c5ccccc5)c6ccccc6)c7ccccc7)c8ccccc8,0.282
CC(N1C2=CC=C(F)C=C2)=CC(C(OCC(NC(C3=O)=C(N(N3C4=CC=CC=C4)C)C)=O)=O)=C1C,0.28225
C1(O)(CC(=O)c(ccc(OC)c2)c2O1)C(F)(F)C(F)(F)F,0.283
N#CC(C=C1)=CC=C1C2=NN=C3N2C(OCC(OC)C4=CC=CC=C4)=CN=C3,0.285
OC(CNC1CCCCC1)Cn2c3ccccc3c4ccccc24,0.293
[n+]1(C)c2c(cccc2)nc(ccc(NCCO)c3)c13,0.296
Cc1cc(NCCN2CCCCC2)c3ccc4ccccc4c3n1,0.3
CC(N1C2=CC=C(C(F)(F)F)C=C2)=CC(/C=C(C(N/3C4=CC=CC=C4)=O)\SC3=N/C5=CC=CC=C5)=C1C,0.3036666667
C(Cc1c[nH]c2ccccc12)Nc3c4ccccc4nc5ccccc35,0.304
Cc1cccc(c1)N2C(=O)C3C(C2=O)C4(C(=O)C3(C(=C4c5ccc6OCOc6c5)c7ccc8OCOc8c7)c9ccccc9)c%10ccccc%10,0.3045
c1c(c(c(cc1)C(F)(F)F)Cl)CNC(c1cncc2n1c(nn2)c1ccc(cc1)OC(F)F)=O,0.309
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(C(NC4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=O)N32,0.309
N#CC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCCC4=CC=CC=C4Cl)N32,0.309
FC(F)(F)c1cccc(Nc2nc3ccccc3nc2Nc4cccc(c4)C(F)(F)F)c1,0.313
CCOC(=O)c1cnc2c(C)cccc2c1Nc3ccc(cc3)C(=O)C,0.314
OC(C1=CC=CC=C1)COC2=CN=CC3=NN=C(C4=CC=C(OC(F)F)C=C4)N32,0.314275
c1ncc2n(c1CCCc1cc(c(cc1)F)F)c(nn2)c1ccc(cc1)OC(F)F,0.32
Oc1ccc(cc1)c2nc(c3ccc4oc5ccc(cc5c4c3)c6[nH]c(nc6c7ccccc7)c8ccc(O)cc8)c([nH]2)c9ccccc9,0.326
COC(=O)c1ccc(cc1)C2N(C(=O)c3ccccc3)c4ccccc4N=C5CC(CC(=C25)O)c6ccc(F)cc6,0.3265
FC(C(Cl)=C1)=CC=C1NC(C2=CN=CC3=NN=C(C4=CC=C(OC(F)F)C=C4)N32)=O,0.3292
c1c(c(ccc1Cl)Cl)CNC(c1cncc2n1c(nn2)c1ccc(cc1)OC(F)F)=O,0.3321
Fc1ccc2[nH]c3c(NCCCN4CCOCC4)ncnc3c2c1,0.345
O=C(NC1=CC=NC(C(F)(F)F)=C1)C2=CN=CC3=NN=C(C4=CC=C(OC(F)F)C=C4)N32,0.3475
c12c(CC(C(O)=O)NC1c3ccc(Cl)cc3Cl)c4c(cccc4)[nH]2,0.35
Cc1ccc(Nc2nc(cs2)c3ccccn3)cc1,0.35
COc1cc(cc(OC)c1O)c2nc(c3ccc(Sc4ccccc4)cc3)c([nH]2)c5ccccc5,0.35
c1(cnc(c2c1O)ccc(CC)c2)C(OCC)=O,0.351
c1ncc2n(c1COCc1cc(c(cc1)F)F)c(nn2)c1ccc(cc1)OC(F)F,0.36
CCN1CCN(Cc2ccc(NC(=O)c3cc4ccc5cccnc5c4[nH]3)cc2)CC1,0.361
CC(C)(C)c1ccc2OCN(Cc3ccc(Cl)cc3)Cc2c1,0.362
FC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCCC4=CC=CC=C4)N32,0.366
CCOc1cc2CCNC(c3cc(OC)c(O)cc3Cl)c2cc1OCC,0.37
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCCC4(C56)C7C6C8C5C4C87)N32,0.372
C12=C(C=C(C(=O)NCc(cccn3)c3)C(=N)N1CCc(cc4)ccc4OC)C(=O)N(C=CC=C5C)C5=N2,0.373
C(CCCNc1c2CCCCc2nc3ccccc13)CCNc4c5CCCCc5nc6ccccc46,0.376
CCC1=C(C)C(=N)c2ccccc2N1C,0.378
c1ncc2n(c1C(NCc1ccccc1Cl)=O)c(nn2)c1ccc(cc1)OC(F)F,0.38
CC1=C(CC(=O)c2cccc(c2)[N+](=O)[O-])C(=O)c3ccccc3C1=O,0.381
c1ncc2n(c1Oc1ccc(cc1)C(F)(F)F)c(nn2)c1ccc(cc1)OC(F)F,0.3829
N1(C=CC(N)=NC1=O)C2O[C@@H]([C@@H](O)[C@H]2O)CO,0.385
CCCCCCc1cc2C=C(C(=O)Oc2cc1O)c3csc(C=Cc4ccccc4)n3,0.387
c1(c(ccn2)NCCN(CC)CC)c2cc(cccc3)c3c1,0.391
COc1cccc(c1)C(=O)NC(c2ccc(C)cc2)c3cc(Cl)c4cccnc4c3O,0.393
Cc1ccc(cc1)c2cc3nc4CCCCc4c(O)n3n2,0.396
Cc1cccc(Nc2nc(N)c3ccccc3n2)c1,0.4
c12c(ncnc1NCCN(CC)CC)c3c(ccc(Cl)c3)[nH]2,0.406
CCCOCc1cc(CN2CCN(CC2)c3cccc(Cl)c3)c(O)c4ncccc14,0.407
Fc1cccc(c1)C2Sc3ccccc3N=C4C2C(=O)c5ccccc45,0.4145
C12=NN=C(C3=CC(C=CC=C4)=C4C=C3)N1C(OCCC5=CC=CC=C5)=CN=C2,0.415
n1c(NCCO)c2c(cccc2)nc1Nc(ccc(C)c3C)c3,0.428
C1(CN(C1)c1cc(c(cc1)F)F)Oc1cncc2n1c(nn2)c1ccc(cc1)OC(F)F,0.43
C(F)(F)(F)c(cc1)ccc1C(=O)NCC(N2CCCCCC2)c(ccs3)c3,0.433
C(COc1cncc2n1c(nn2)c1cnc(cc1)C(F)(F)F)c1cc(c(cc1)F)F,0.4349
CCOc1ccc2OCN(Cc3ccc(Cl)cc3)Cc2c1,0.439
COc1ccc(cc1)c2nc(NC(=O)CS(=O)(=O)c3ccc(F)cc3)sc2C,0.448
Brc1cccc(c1)C(=O)Nc2ccc(cc2)c3nc4cc5ccccc5cc4[nH]3,0.45
ClC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC4=CC=C(F)C(F)=C4)N32,0.452
Cc1ccc(cc1)C2CC(n3nc(cc3N2)C(=O)N4CCN(CC4)C(c5ccccc5)c6ccccc6)C(F)(F)F,0.454
c1ncc2n(c1Oc1cc(c(cc1)Cl)Cl)c(nn2)c1ccc(cc1)OC(F)F,0.4551
OC(CNC1CCCCC1)Cn2c3ccc(I)cc3c4cc(I)ccc24,0.466
n1c(Nc(cc2)ccc2OC)cc(C)nc1NCc3ccccc3,0.467
c1ncc2n(c1OCCc1cc(c(cc1)F)F)c(nn2)N1Cc2c(C1)cccc2,0.47
CC(C)CCNCC(O)Cn1c2ccccc2c3ccccc13,0.473
n1(nc(C)c2c3ccc(OC)c(OC)c3)c2ncc(C#N)c1N,0.477
COc1ccccc1N2C(=N)SC(=Cc3ccc(OCc4ccccc4F)cc3)C2=O,0.4775
CCOc1ccc2nc(C)cc(Nc3ccc(Br)cc3)c2c1,0.48
C1(COC1)(COc1cncc2n1c(nn2)c1ccc(cc1)OC(F)F)c1cc(c(cc1)F)F,0.4833
CCOC(=O)C1=C(C)N=C2SC(=Cc3cc(Cl)ccc3O)C(=O)N2C1c4ccc(OC)cc4,0.489
c1(ccc2n(n1)c(nn2)c1ccc(cc1)OC(F)F)NCCc1ccc(cc1)F,0.5096
CCOc1c(Br)cc(cc1OC)C2C(=CN(C)C=C2C(=O)OC)C(=O)OC,0.5115
CCn1c(CN2CCN(Cc3ccccc3)CC2)nc4cc(NC(=O)c5cccs5)ccc14,0.512
COc1ccc(cc1)C(=O)NC(c2ccc(Cl)cc2Cl)c3cc(Cl)c4cccnc4c3O,0.513
FC1=CC=C(N2C(C)=CC(C(OCC(N)=O)=O)=C2C)C=C1,0.515
COc1ccc(cc1Cl)C(=O)Nc2nonc2c3ccc(OC)c(OC)c3,0.516
CCOC(=O)C1=CN(C)C=C(C1c2cc(Br)c(OCC)c(OC)c2)C(=O)OCC,0.5185
COc1ccc2C(=O)C=C(Oc2c1)C(Cl)(Cl)Cl,0.52
c1(ncc2n(c1)c(nn2)c1ccc(cc1)OC(F)F)OCc1cc(c(cc1)F)F,0.5207
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCC4=CC=C(Cl)C(Cl)=C4)N32,0.529
COc1cccc(O)c1CN2CCC3(CCCN(Cc4ccc(F)cc4)C3)C2,0.53
COc1ccc(Nc2nc(NN=Cc3ccc(O)cc3)nc(Nc4ccc(cc4)[N+](=O)[O-])n2)cc1,0.532
CCCCCCc1cc(O)c2C3=C(CCC(C)C3)C(=O)Oc2c1,0.534
N#CC(C=C1)=CC=C1C2=NN=C3C=NC=C(OCCC4=CC=CC=C4)N32,0.534
Cc1ccc(c(O)c1)c2cc([nH]n2)C(=O)Nc3ccc(cc3)S(=O)(=O)N4CCCCC4,0.535
CC(=O)c1sc(NC(=O)Nc2ccc(C)cc2C)nc1C,0.536
CCCCc1ccc(NS(=O)(=O)c2cc3CCN4C(=O)CCc(c2)c34)cc1,0.538
Cc1ccc(F)cc1NC(=O)c2cc(Cl)ccc2Nc3ccccc3,0.539
CN1C(=O)N(C)c2cc(CNCCNc3ccnc4cc(Cl)ccc34)ccc12,0.545
c1ncc2n(c1C(=O)NC1CCc3c1ccc(c3)Cl)c(nn2)c1ccc(cc1)OC(F)F,0.5468
Oc1ccccc1CN2CCC3(CCCN(Cc4ccccc4F)C3)C2,0.548
CCCCCCc1cc2C=C(C(=Nc3ccccc3C)Oc2cc1O)c4nc5ccccc5[nH]4,0.551
COc1ccc(C=C2SC(=NC2=O)Nc3ccccc3)cc1,0.551
CN1C=C(C(c2ccccc12)c3c[nH]c4ccccc34)c5ccc6ccccc6n5,0.552
ClCC(=O)NCCOc1ccc(Cl)cc1Cl,0.555
CCOc1ccc(C=CC2=NC(=O)c3ccccc3O2)cc1,0.56
Brc1ccc2OCC(=Cc2c1)C(=O)NCCCN3CCC(CC3)N4CCCCC4,0.563
OC1=C2C(Sc3ccccc3N=C2c4ccccc14)c5ccc(Br)cc5,0.567
c1ncc2n(c1N[C@H](c1cc(c(cc1)F)F)CO)c(nn2)c1ccc(cc1)OC(F)F,0.5697
c1ncc2n(c1Oc1ccc3c(c1)scc3)c(nn2)c1ccc(cc1)OC(F)F,0.5764
OC(C1=CC(F)=C(F)C=C1)COC2=CN=CC3=NN=C(C4=CC=C(C#N)C=C4)N32,0.5767
FC(C=C1)=C(F)C=C1C2=NN=C3C=NC=C(OCCC4=CC=CC=C4)N32,0.582
CCCCOC(=O)c1ccc(Nc2cc(C)nc3ccc(OC)cc23)cc1,0.584
n1c(NCc2ccccc2)c3c(cccc3)nc1Nc(cc4)ccc4OC,0.589
OCCNc1nc(Nc2ccc(Cl)c(Cl)c2)nc3ccccc13,0.59
COc1ccc(C=C2SC(=NC2=O)Nc3ccc(F)cc3)c(OC)c1,0.591
c1ncc2n(c1Oc1cc(c(cc1)Cl)C(F)(F)F)c(nn2)c1ccc(cc1)OC(F)F,0.5973
CC(NCc1ccccc1)c2cc(Cl)ccc2O,0.603
[C@H]1([C@@H](N(C1)C1CC1)c1cc(c(cc1)F)F)Oc1cncc2n1c(nn2)c1ccc(cc1)OC(F)F,0.6095
Oc1ccccc1CN2CCN(CC2)C(c3ccccc3)c4ccccc4,0.611
c1ncc2n(c1OCC(c1cc(c(cc1)F)F)N1CCOCC1)c(nn2)c1ccc(cc1)OC(F)F,0.6133
Cc1sc2ncnc(Sc3nc4ccccc4[nH]3)c2c1C,0.6145
c1(C(OCC)=O)c(cc(cc2)OC(=O)c(cc3OC)cc(OC)c3OC)c2n(c4ccccc4)c1C,0.615
CCN(Cc1ccccc1)C2CCN(Cc3cc(Br)ccc3O)CC2,0.625
COc1ccc(CCNC(=O)c2cc(ccc2Sc3ccc(F)cc3)S(=O)(=O)N4CC(C)CC(C)C4)cc1OC,0.632
Cc1ccc(CSCc2oc(cc2)C(=O)NC3CC3)cc1,0.635
CCC(O)c1ccc(Br)cc1NC(=O)c2cccc(Cl)c2,0.6405
CCN(CC)S(=O)(=O)c1ccc(cc1)c2csc(Nc3ccc(C)c(C)c3)n2,0.641
CCC(C)NCC(O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,0.642
O=C(NC1CCN(Cc2ccccc2)CC1)c3cc(cc(c3)C(=O)NC4CCN(Cc5ccccc5)CC4)C(=O)NC6CCN(Cc7ccccc7)CC6,0.646
Oc1ccc2ccccc2c1CNc3nc4ccccc4[nH]3,0.646
CC1CCCCN1CCCNC(=O)c2ccc3c(c2)sc4nc(cn34)c5ccc(F)cc5,0.648
c1ncc2nnc(n2c1C(Nc1ccc(c(c1)F)F)=O)c1ccc(cc1)OC(F)F,0.65
OC(CNC1CCCC1)Cn2c3ccccc3c4ccccc24,0.66
c1ccc(cc1)C2=Nc3ccccc3N=C(c4ccccc4)c5ccccc25,0.6615
Cc1cc(Nc2cccc(F)c2)nc(NCc3ccccc3)n1,0.662
COc1ccc(CNC2CCN(CC2)c3ccc(NC(=O)c4cccc(Cl)c4)cc3)cc1OC,0.663
CN1C(=O)c2cc(sc2c3ccccc13)C(=O)NCCCN4CCCCCC4,0.669
OC(COc1ccccc1C(=O)CCc2ccccc2)CN3CCCCC3,0.6765
CCOc1cc2CCNC(c3cc(C)c(O)c(C)c3)c2cc1OCC,0.683
n1(c2c(cccc2)n3)c3c(C#N)c(C)cc1N(CC4)CCN4C5CCCC5,0.683
Cc1cc(Nc2ccc(OCc3ccccc3)cc2)nc4cc(O)ccc14,0.684
FC(F)(F)c1cccc(CNC2CCN(CCc3ccccc3)CC2)c1,0.685
c1(cc(C)nc(ccc(OC)c2)c12)Nc3ccccc3O,0.686
C1(=NC(N(C)C2=O)=O)C2=NC(=NN1CC)c3ccc(C(=O)OC)cc3,0.693
Cc1onc(NC(=O)c2ccc(cc2)c3ccccc3)c1,0.693
CCN1C2=C(CCC2)C(=N)C3=C1CCCC3,0.6945
CC(C)OCc1cc(CN2CCN(CC2)c3cccc(Cl)c3)c(O)c4ncccc14,0.697
Cc1cc(C)c2nc(sc2c1)N3CCC(CC3)C(=O)NCCCN4CCC(CC4)N5CCCCC5,0.697
Cc1ccccc1OCCSc2nc3ccc(NC(=O)c4cccs4)cc3s2,0.697
c12c(ncnc1NCCCN(CC3)CCO3)c4c(ccc(Cl)c4)[nH]2,0.7
FC(F)OC(C=C1)=CC=C1C2=NN=C3C=NC=C(OC(C)C4=CC=C(Cl)C(Cl)=C4)N32,0.702
CCCCNc1nc(NC(C)(C)C)nc(NC(C)(C)C)n1,0.706
c12c(ncnc1NCCN(CC)CC)c3c(ccc(Br)c3)[nH]2,0.707
ClC(C=C1)=C(Cl)C=C1C2=NN=C3C=NC=C(OCCC4=CC=CC=C4)N32,0.709
CCCCC1=C(CCC)C(=N)c2ccccc2N1C,0.716
CCN(CC)CCN1C(=N)N(CC(O)c2ccc(Cl)c(Cl)c2)c3ccccc13,0.7185
CCOc1cc(Cl)c(cc1OCC)C(C)NC(=O)c2cccc(OC)c2,0.728
[C@H]1([C@H](N(C1)C1CC1)c1ccc(c(c1)F)F)Oc1cncc2nnc(n12)c1ccc(cc1)OC(F)F,0.7308
Clc1cc(NC(=O)c2oc(Br)cc2)ccc1N3CCCCC3,0.735
COc1ccc(cc1)C2=CC(=O)Oc3c4CN(Cc5ccc(F)cc5)COc4ccc23,0.735
c1ncc2n(c1Oc1ccc(cc1)C(C)(C)C)c(nn2)c1ccc(cc1)OC(F)F,0.738
O=C(Nc1cccc(c1)C(=O)Nc2cccc(c2)c3nc4ccccc4[nH]3)c5occc5,0.745
CCOc1cc2CCNC(c3cc(Cl)ccc3O)c2cc1OCC,0.746
